Country_One,Country_Two,Similarity
afghanistan,ägypten,0.4123252120883327
afghanistan,albanien,0.2467900158194459
afghanistan,algerien,0.37354196020558184
afghanistan,angola,0.352816241905222
afghanistan,argentinien,0.2262780866251758
afghanistan,armenien,0.4703226360568425
afghanistan,aserbaidschan,0.24914546559769957
afghanistan,äthiopien,0.33401158759247074
afghanistan,australien,0.24248694285490308
afghanistan,bangladesch,0.23046310671562126
afghanistan,belarus,0.22892761717410925
afghanistan,belgien,0.12176822278177629
afghanistan,bosnien_und_herzegowina,0.1515749504551486
afghanistan,brasilien,0.23985207457538096
afghanistan,bulgarien,0.20922725705277492
afghanistan,chile,0.26495807151888934
afghanistan,china,0.2987661015653579
afghanistan,dänemark,0.18941362577143586
afghanistan,estland,0.2126133824744152
afghanistan,finnland,0.18595180302548472
afghanistan,frankreich,0.20772599884519238
afghanistan,georgien,0.25947563092993886
afghanistan,ghana,0.2525568717951988
afghanistan,griechenland,0.27777560567246967
afghanistan,hongkong,0.17685493690532442
afghanistan,indien,0.29335585033570477
afghanistan,indonesien,0.2877390092596098
afghanistan,irak,0.3951705694206983
afghanistan,iran,0.34824745792208234
afghanistan,irland,0.18520357909741997
afghanistan,island,0.25652052982573914
afghanistan,israel,0.26882852509227484
afghanistan,italien,0.1993659527989353
afghanistan,japan,0.11629402198361596
afghanistan,kambodscha,0.2556952312498065
afghanistan,kanada,0.2444529506489504
afghanistan,kasachstan,0.2987669458705818
afghanistan,kenia,0.29237245782452315
afghanistan,kolumbien,0.23597670007972166
afghanistan,kongo,0.33326039514735606
afghanistan,kroatien,0.24065539098065392
afghanistan,kuba,0.26517014000388994
afghanistan,lettland,0.23479040479660843
afghanistan,libyen,0.3574176690358133
afghanistan,litauen,0.24989484169642578
afghanistan,luxemburg,0.15936838560798078
afghanistan,malaysia,0.2540038428293009
afghanistan,mali,0.37361071612583185
afghanistan,malta,0.21797353153712098
afghanistan,mazedonien,0.21750563541580933
afghanistan,mexiko,0.311017879066241
afghanistan,montenegro,0.18158778720873936
afghanistan,mosambik,0.2880893546567981
afghanistan,namibia,0.19054583896069793
afghanistan,nepal,0.2026123689996959
afghanistan,neuseeland,0.1659479832515698
afghanistan,niederlande,0.180187729734529
afghanistan,niger,0.2489929950582916
afghanistan,nigeria,0.35434564478858144
afghanistan,nordkorea,0.36280012255121663
afghanistan,norwegen,0.26380467048875134
afghanistan,österreich,0.2291289265657156
afghanistan,pakistan,0.35066256111445165
afghanistan,philippinen,0.29246554986851214
afghanistan,polen,0.26815671213577275
afghanistan,portugal,0.17524204634675428
afghanistan,ruanda,0.2569378307527401
afghanistan,rumänien,0.23083045011445721
afghanistan,saudi_arabien,0.39051352130404143
afghanistan,schweden,0.20258767357172094
afghanistan,schweiz,0.11855392198335767
afghanistan,senegal,0.33707221649707036
afghanistan,serbien,0.2568833988578132
afghanistan,singapur,0.25723567558433647
afghanistan,slowakei,0.25545606099860324
afghanistan,slowenien,0.1906637170932431
afghanistan,somalia,0.3798281471109004
afghanistan,spanien,0.23774782888065016
afghanistan,südafrika,0.2836008047011228
afghanistan,sudan,0.40157710953978165
afghanistan,südkorea,0.19436445772943756
afghanistan,südsudan,0.3981885838526011
afghanistan,syrien,0.39378751140790824
afghanistan,tansania,0.2891687428605588
afghanistan,thailand,0.23292933699263244
afghanistan,tschechien,0.21458433455010917
afghanistan,türkei,0.2796923026978958
afghanistan,uganda,0.3250195373172616
afghanistan,ukraine,0.14902721576832245
afghanistan,ungarn,0.2687149984744286
afghanistan,usa,0.24811664287488233
afghanistan,vereinigtes_königreich,0.2488931794706306
afghanistan,vietnam,0.36489808412295466
afghanistan,zypern,0.2449124733028436
ägypten,albanien,0.2579391070270056
ägypten,algerien,0.3547354586633687
ägypten,angola,0.3763033316915716
ägypten,argentinien,0.28767247322113043
ägypten,armenien,0.37274564028553053
ägypten,aserbaidschan,0.19133125895778738
ägypten,äthiopien,0.4412220601810099
ägypten,australien,0.30901440776202005
ägypten,bangladesch,0.33018994420090214
ägypten,belarus,0.23367036455678014
ägypten,belgien,0.24131351435645848
ägypten,bosnien_und_herzegowina,0.22151467558122162
ägypten,brasilien,0.28560390727642526
ägypten,bulgarien,0.20280456398386
ägypten,chile,0.30615979919573344
ägypten,china,0.3142514668600915
ägypten,dänemark,0.22355263699364364
ägypten,estland,0.23184071817877666
ägypten,finnland,0.23031266869126277
ägypten,frankreich,0.22627015647308585
ägypten,georgien,0.24709225207186747
ägypten,ghana,0.39174456179116784
ägypten,griechenland,0.28343627055131543
ägypten,hongkong,0.19992906111557776
ägypten,indien,0.3882040004723903
ägypten,indonesien,0.37118069664418724
ägypten,irak,0.28398229570493394
ägypten,iran,0.25825548023554235
ägypten,irland,0.24330065233760712
ägypten,island,0.2891123257992697
ägypten,israel,0.32781458093805294
ägypten,italien,0.26204214634583306
ägypten,japan,0.22176767648341028
ägypten,kambodscha,0.24819209011214632
ägypten,kanada,0.28480690020149113
ägypten,kasachstan,0.27638834706663395
ägypten,kenia,0.44456345457752366
ägypten,kolumbien,0.241114980269844
ägypten,kongo,0.3211282746693647
ägypten,kroatien,0.2735614616226414
ägypten,kuba,0.32733906398462315
ägypten,lettland,0.21734177658011114
ägypten,libyen,0.37020803012112047
ägypten,litauen,0.23676977864544305
ägypten,luxemburg,0.11467095661799442
ägypten,malaysia,0.337339206852051
ägypten,mali,0.4454568208957146
ägypten,malta,0.2515707040959382
ägypten,mazedonien,0.2987302939102975
ägypten,mexiko,0.3173348298565295
ägypten,montenegro,0.20545403351262903
ägypten,mosambik,0.3852530204538151
ägypten,namibia,0.3080508026908605
ägypten,nepal,0.26904268825193733
ägypten,neuseeland,0.2099836183278239
ägypten,niederlande,0.2767497063189627
ägypten,niger,0.3259731115282495
ägypten,nigeria,0.36491200706190224
ägypten,nordkorea,0.34701430114857873
ägypten,norwegen,0.2540915305170145
ägypten,österreich,0.14066706471851126
ägypten,pakistan,0.3705083924893395
ägypten,philippinen,0.31951078382385234
ägypten,polen,0.226024247930171
ägypten,portugal,0.21066199672040953
ägypten,ruanda,0.2673302914248116
ägypten,rumänien,0.22619572408314334
ägypten,saudi_arabien,0.338117216804746
ägypten,schweden,0.25509794472608627
ägypten,schweiz,0.11766366305160424
ägypten,senegal,0.41470542120843135
ägypten,serbien,0.1799189722551064
ägypten,singapur,0.24603439583351144
ägypten,slowakei,0.23935926581330547
ägypten,slowenien,0.24167641324646486
ägypten,somalia,0.3685706393516725
ägypten,spanien,0.299276752496326
ägypten,südafrika,0.3714972800607199
ägypten,sudan,0.42965910436285737
ägypten,südkorea,0.29550917873985794
ägypten,südsudan,0.34032146842550876
ägypten,syrien,0.3987794790732783
ägypten,tansania,0.4007531668668787
ägypten,thailand,0.3197791682881912
ägypten,tschechien,0.2289811259069529
ägypten,türkei,0.29923646666702963
ägypten,uganda,0.3651591511887131
ägypten,ukraine,0.17081055971144998
ägypten,ungarn,0.24108677740468187
ägypten,usa,0.3257986680245439
ägypten,vereinigtes_königreich,0.23245701612397401
ägypten,vietnam,0.3225875170449334
ägypten,zypern,0.29370712824236644
albanien,algerien,0.27847009696800995
albanien,angola,0.3132558668716157
albanien,argentinien,0.1894696475334742
albanien,armenien,0.2842375106450655
albanien,aserbaidschan,0.28834831762580937
albanien,äthiopien,0.4225522087446447
albanien,australien,0.24306526587587277
albanien,bangladesch,0.21080107494787603
albanien,belarus,0.3359188176006769
albanien,belgien,0.21081553881553378
albanien,bosnien_und_herzegowina,0.4148865829930186
albanien,brasilien,0.20223431274360879
albanien,bulgarien,0.43861750945389716
albanien,chile,0.21816315008687098
albanien,china,0.2265286409261622
albanien,dänemark,0.1658045988796228
albanien,estland,0.26438192779025005
albanien,finnland,0.2295784395959135
albanien,frankreich,0.21625487572760868
albanien,georgien,0.3151867350606177
albanien,ghana,0.2643958387553326
albanien,griechenland,0.28830329391208037
albanien,hongkong,0.18962763859591145
albanien,indien,0.2539702420821983
albanien,indonesien,0.3058364018080548
albanien,irak,0.28156718403911807
albanien,iran,0.22717303932547914
albanien,irland,0.2069532354038432
albanien,island,0.22611448904782067
albanien,israel,0.31528537415888314
albanien,italien,0.28468493509202586
albanien,japan,0.23024793645601918
albanien,kambodscha,0.3764641383732025
albanien,kanada,0.21912718752364704
albanien,kasachstan,0.1963307339983822
albanien,kenia,0.3145774740626967
albanien,kolumbien,0.23989387664993697
albanien,kongo,0.34721738686514136
albanien,kroatien,0.4364511599578334
albanien,kuba,0.2231413970275018
albanien,lettland,0.260521088693232
albanien,libyen,0.26819977607037254
albanien,litauen,0.2965728590331995
albanien,luxemburg,0.1725884411496129
albanien,malaysia,0.2675359446119663
albanien,mali,0.312967867284331
albanien,malta,0.3256802656986657
albanien,mazedonien,0.7948326735258487
albanien,mexiko,0.26169109531053586
albanien,montenegro,0.5281988642871851
albanien,mosambik,0.3312186954877786
albanien,namibia,0.1807640590828468
albanien,nepal,0.211768025052363
albanien,neuseeland,0.1930739390424872
albanien,niederlande,0.19484686569323223
albanien,niger,0.16936176602238637
albanien,nigeria,0.2659180335826322
albanien,nordkorea,0.21201169973941192
albanien,norwegen,0.322842211213343
albanien,österreich,0.21349120483993417
albanien,pakistan,0.2329707439520923
albanien,philippinen,0.2617024036810913
albanien,polen,0.3204408582848236
albanien,portugal,0.22975000730732215
albanien,ruanda,0.25566281077385594
albanien,rumänien,0.3821335604450889
albanien,saudi_arabien,0.22712277277513426
albanien,schweden,0.1959929937655758
albanien,schweiz,0.14768289728572165
albanien,senegal,0.35894096043958684
albanien,serbien,0.4451670849511147
albanien,singapur,0.22149996938068722
albanien,slowakei,0.3534180768920664
albanien,slowenien,0.3653556248108497
albanien,somalia,0.3408582277336851
albanien,spanien,0.2204061985222936
albanien,südafrika,0.23591272788494902
albanien,sudan,0.3022189004606745
albanien,südkorea,0.24073279671149306
albanien,südsudan,0.3849786012934692
albanien,syrien,0.3125481704534189
albanien,tansania,0.22047671260965718
albanien,thailand,0.3258795746071351
albanien,tschechien,0.3186775433681347
albanien,türkei,0.365415794657572
albanien,uganda,0.30873407710857015
albanien,ukraine,0.2913525937777766
albanien,ungarn,0.33045937830366434
albanien,usa,0.20321562464623988
albanien,vereinigtes_königreich,0.18615575103282866
albanien,vietnam,0.2507452754942866
albanien,zypern,0.33657445842091793
algerien,angola,0.26575159785263064
algerien,argentinien,0.2303809794645052
algerien,armenien,0.3029517268815827
algerien,aserbaidschan,0.14303704354818847
algerien,äthiopien,0.28518693588848976
algerien,australien,0.13599670362146715
algerien,bangladesch,0.19128757965399645
algerien,belarus,0.23586965338386534
algerien,belgien,0.1410717356971102
algerien,bosnien_und_herzegowina,0.25562777204704695
algerien,brasilien,0.12009230167975815
algerien,bulgarien,0.22330536186132208
